SearchBayesianSkopt: New best config found. Config 0: {'topK': 547, 'shrink': 4.840239408318247, 'similarity': 'dice'} - results: PRECISION: 0.0586397, PRECISION_RECALL_MIN_DEN: 0.0595568, RECALL: 0.0166696, MAP: 0.0209206, MAP_MIN_DEN: 0.0213203, MRR: 0.1594496, NDCG: 0.0611806, F1: 0.0259596, HIT_RATE: 0.4458141, ARHR_ALL_HITS: 0.1827793, NOVELTY: 0.0054156, AVERAGE_POPULARITY: 0.6233242, DIVERSITY_MEAN_INTER_LIST: 0.8294278, DIVERSITY_HERFINDAHL: 0.9829367, COVERAGE_ITEM: 0.0885985, COVERAGE_ITEM_CORRECT: 0.0219281, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4451282, DIVERSITY_GINI: 0.0059282, SHANNON_ENTROPY: 6.8259968, RATIO_DIVERSITY_HERFINDAHL: 0.9833064, RATIO_DIVERSITY_GINI: 0.0228812, RATIO_SHANNON_ENTROPY: 0.5485842, RATIO_AVERAGE_POPULARITY: 3.1162931, RATIO_NOVELTY: 0.0283319, 
SearchBayesianSkopt: Config 163 is suboptimal. Config: {'topK': 475, 'shrink': 10.0, 'similarity': 'tanimoto'} - results: PRECISION: 0.0587277, PRECISION_RECALL_MIN_DEN: 0.0596310, RECALL: 0.0166450, MAP: 0.0209283, MAP_MIN_DEN: 0.0213268, MRR: 0.1595539, NDCG: 0.0612286, F1: 0.0259384, HIT_RATE: 0.4473549, ARHR_ALL_HITS: 0.1828675, NOVELTY: 0.0054345, AVERAGE_POPULARITY: 0.6156048, DIVERSITY_MEAN_INTER_LIST: 0.8374173, DIVERSITY_HERFINDAHL: 0.9837356, COVERAGE_ITEM: 0.1056537, COVERAGE_ITEM_CORRECT: 0.0243092, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4466667, DIVERSITY_GINI: 0.0067920, SHANNON_ENTROPY: 6.9467123, RATIO_DIVERSITY_HERFINDAHL: 0.9841056, RATIO_DIVERSITY_GINI: 0.0262153, RATIO_SHANNON_ENTROPY: 0.5582858, RATIO_AVERAGE_POPULARITY: 3.0777002, RATIO_NOVELTY: 0.0284307, 
SearchBayesianSkopt: Config 164 is suboptimal. Config: {'topK': 495, 'shrink': 3.0786898102043168, 'similarity': 'cosine'} - results: PRECISION: 0.0578399, PRECISION_RECALL_MIN_DEN: 0.0587834, RECALL: 0.0162887, MAP: 0.0206984, MAP_MIN_DEN: 0.0210539, MRR: 0.1580508, NDCG: 0.0604530, F1: 0.0254190, HIT_RATE: 0.4397975, ARHR_ALL_HITS: 0.1810060, NOVELTY: 0.0054692, AVERAGE_POPULARITY: 0.6029803, DIVERSITY_MEAN_INTER_LIST: 0.8467886, DIVERSITY_HERFINDAHL: 0.9846726, COVERAGE_ITEM: 0.1340052, COVERAGE_ITEM_CORRECT: 0.0242538, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4391209, DIVERSITY_GINI: 0.0082948, SHANNON_ENTROPY: 7.1055268, RATIO_DIVERSITY_HERFINDAHL: 0.9850430, RATIO_DIVERSITY_GINI: 0.0320157, RATIO_SHANNON_ENTROPY: 0.5710492, RATIO_AVERAGE_POPULARITY: 3.0145843, RATIO_NOVELTY: 0.0286126, 
SearchBayesianSkopt: Config 165 is suboptimal. Config: {'topK': 432, 'shrink': 8.430611653034259, 'similarity': 'tversky'} - results: PRECISION: 0.0584195, PRECISION_RECALL_MIN_DEN: 0.0593384, RECALL: 0.0165662, MAP: 0.0207814, MAP_MIN_DEN: 0.0211631, MRR: 0.1589040, NDCG: 0.0609009, F1: 0.0258127, HIT_RATE: 0.4464011, ARHR_ALL_HITS: 0.1818418, NOVELTY: 0.0054432, AVERAGE_POPULARITY: 0.6116405, DIVERSITY_MEAN_INTER_LIST: 0.8415714, DIVERSITY_HERFINDAHL: 0.9841510, COVERAGE_ITEM: 0.1107481, COVERAGE_ITEM_CORRECT: 0.0248629, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4457143, DIVERSITY_GINI: 0.0071794, SHANNON_ENTROPY: 7.0069609, RATIO_DIVERSITY_HERFINDAHL: 0.9845212, RATIO_DIVERSITY_GINI: 0.0277105, RATIO_SHANNON_ENTROPY: 0.5631278, RATIO_AVERAGE_POPULARITY: 3.0578806, RATIO_NOVELTY: 0.0284764, 
SearchBayesianSkopt: Config 166 is suboptimal. Config: {'topK': 580, 'shrink': 5.757006808948909, 'similarity': 'dice'} - results: PRECISION: 0.0583168, PRECISION_RECALL_MIN_DEN: 0.0592075, RECALL: 0.0165450, MAP: 0.0208901, MAP_MIN_DEN: 0.0212844, MRR: 0.1592924, NDCG: 0.0609824, F1: 0.0257769, HIT_RATE: 0.4441265, ARHR_ALL_HITS: 0.1825393, NOVELTY: 0.0054099, AVERAGE_POPULARITY: 0.6258062, DIVERSITY_MEAN_INTER_LIST: 0.8267789, DIVERSITY_HERFINDAHL: 0.9826718, COVERAGE_ITEM: 0.0851653, COVERAGE_ITEM_CORRECT: 0.0214298, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4434432, DIVERSITY_GINI: 0.0057239, SHANNON_ENTROPY: 6.7898611, RATIO_DIVERSITY_HERFINDAHL: 0.9830415, RATIO_DIVERSITY_GINI: 0.0220926, RATIO_SHANNON_ENTROPY: 0.5456801, RATIO_AVERAGE_POPULARITY: 3.1287014, RATIO_NOVELTY: 0.0283024, 
SearchBayesianSkopt: Config 167 is suboptimal. Config: {'topK': 506, 'shrink': 5.807072859610506, 'similarity': 'dice'} - results: PRECISION: 0.0586764, PRECISION_RECALL_MIN_DEN: 0.0596034, RECALL: 0.0166428, MAP: 0.0209283, MAP_MIN_DEN: 0.0213327, MRR: 0.1587066, NDCG: 0.0611479, F1: 0.0259307, HIT_RATE: 0.4451537, ARHR_ALL_HITS: 0.1824162, NOVELTY: 0.0054244, AVERAGE_POPULARITY: 0.6195680, DIVERSITY_MEAN_INTER_LIST: 0.8332132, DIVERSITY_HERFINDAHL: 0.9833152, COVERAGE_ITEM: 0.0943574, COVERAGE_ITEM_CORRECT: 0.0226480, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4444689, DIVERSITY_GINI: 0.0062562, SHANNON_ENTROPY: 6.8797382, RATIO_DIVERSITY_HERFINDAHL: 0.9836851, RATIO_DIVERSITY_GINI: 0.0241472, RATIO_SHANNON_ENTROPY: 0.5529033, RATIO_AVERAGE_POPULARITY: 3.0975139, RATIO_NOVELTY: 0.0283783, 
SearchBayesianSkopt: Config 168 is suboptimal. Config: {'topK': 586, 'shrink': 0.1, 'similarity': 'dice'} - results: PRECISION: 0.0585003, PRECISION_RECALL_MIN_DEN: 0.0594442, RECALL: 0.0166374, MAP: 0.0209196, MAP_MIN_DEN: 0.0213208, MRR: 0.1590544, NDCG: 0.0610678, F1: 0.0259069, HIT_RATE: 0.4444934, ARHR_ALL_HITS: 0.1825169, NOVELTY: 0.0054059, AVERAGE_POPULARITY: 0.6272246, DIVERSITY_MEAN_INTER_LIST: 0.8253642, DIVERSITY_HERFINDAHL: 0.9825304, COVERAGE_ITEM: 0.0808461, COVERAGE_ITEM_CORRECT: 0.0211529, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4438095, DIVERSITY_GINI: 0.0055749, SHANNON_ENTROPY: 6.7698079, RATIO_DIVERSITY_HERFINDAHL: 0.9829000, RATIO_DIVERSITY_GINI: 0.0215175, RATIO_SHANNON_ENTROPY: 0.5440685, RATIO_AVERAGE_POPULARITY: 3.1357927, RATIO_NOVELTY: 0.0282812, 
SearchBayesianSkopt: Config 169 is suboptimal. Config: {'topK': 495, 'shrink': 6.623706919825346, 'similarity': 'tanimoto'} - results: PRECISION: 0.0585663, PRECISION_RECALL_MIN_DEN: 0.0594540, RECALL: 0.0165697, MAP: 0.0209868, MAP_MIN_DEN: 0.0213879, MRR: 0.1596922, NDCG: 0.0612138, F1: 0.0258312, HIT_RATE: 0.4455940, ARHR_ALL_HITS: 0.1831839, NOVELTY: 0.0054276, AVERAGE_POPULARITY: 0.6181855, DIVERSITY_MEAN_INTER_LIST: 0.8349344, DIVERSITY_HERFINDAHL: 0.9834873, COVERAGE_ITEM: 0.0995625, COVERAGE_ITEM_CORRECT: 0.0232017, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4449084, DIVERSITY_GINI: 0.0064789, SHANNON_ENTROPY: 6.9068729, RATIO_DIVERSITY_HERFINDAHL: 0.9838573, RATIO_DIVERSITY_GINI: 0.0250068, RATIO_SHANNON_ENTROPY: 0.5550840, RATIO_AVERAGE_POPULARITY: 3.0906022, RATIO_NOVELTY: 0.0283949, 
SearchBayesianSkopt: Config 170 is suboptimal. Config: {'topK': 480, 'shrink': 3.8036040073129276, 'similarity': 'cosine'} - results: PRECISION: 0.0579059, PRECISION_RECALL_MIN_DEN: 0.0588840, RECALL: 0.0163459, MAP: 0.0206895, MAP_MIN_DEN: 0.0210703, MRR: 0.1578408, NDCG: 0.0604762, F1: 0.0254949, HIT_RATE: 0.4397241, ARHR_ALL_HITS: 0.1808463, NOVELTY: 0.0054745, AVERAGE_POPULARITY: 0.6011025, DIVERSITY_MEAN_INTER_LIST: 0.8484291, DIVERSITY_HERFINDAHL: 0.9848367, COVERAGE_ITEM: 0.1395980, COVERAGE_ITEM_CORRECT: 0.0249183, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4390476, DIVERSITY_GINI: 0.0086169, SHANNON_ENTROPY: 7.1352866, RATIO_DIVERSITY_HERFINDAHL: 0.9852071, RATIO_DIVERSITY_GINI: 0.0332588, RATIO_SHANNON_ENTROPY: 0.5734409, RATIO_AVERAGE_POPULARITY: 3.0051961, RATIO_NOVELTY: 0.0286402, 
SearchBayesianSkopt: Config 171 is suboptimal. Config: {'topK': 412, 'shrink': 1.6677183965776743, 'similarity': 'cosine'} - results: PRECISION: 0.0582435, PRECISION_RECALL_MIN_DEN: 0.0591795, RECALL: 0.0164411, MAP: 0.0207290, MAP_MIN_DEN: 0.0210864, MRR: 0.1586064, NDCG: 0.0607029, F1: 0.0256435, HIT_RATE: 0.4437596, ARHR_ALL_HITS: 0.1814152, NOVELTY: 0.0054872, AVERAGE_POPULARITY: 0.5958873, DIVERSITY_MEAN_INTER_LIST: 0.8534362, DIVERSITY_HERFINDAHL: 0.9853374, COVERAGE_ITEM: 0.1482917, COVERAGE_ITEM_CORRECT: 0.0273548, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4430769, DIVERSITY_GINI: 0.0093134, SHANNON_ENTROPY: 7.2155560, RATIO_DIVERSITY_HERFINDAHL: 0.9857080, RATIO_DIVERSITY_GINI: 0.0359474, RATIO_SHANNON_ENTROPY: 0.5798919, RATIO_AVERAGE_POPULARITY: 2.9791229, RATIO_NOVELTY: 0.0287066, 
SearchBayesianSkopt: Config 172 is suboptimal. Config: {'topK': 518, 'shrink': 2.9456843433042628, 'similarity': 'tversky'} - results: PRECISION: 0.0588451, PRECISION_RECALL_MIN_DEN: 0.0598019, RECALL: 0.0167233, MAP: 0.0210003, MAP_MIN_DEN: 0.0214045, MRR: 0.1598041, NDCG: 0.0613859, F1: 0.0260449, HIT_RATE: 0.4472815, ARHR_ALL_HITS: 0.1833348, NOVELTY: 0.0054200, AVERAGE_POPULARITY: 0.6212083, DIVERSITY_MEAN_INTER_LIST: 0.8319258, DIVERSITY_HERFINDAHL: 0.9831865, COVERAGE_ITEM: 0.0914226, COVERAGE_ITEM_CORRECT: 0.0223711, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4465934, DIVERSITY_GINI: 0.0061376, SHANNON_ENTROPY: 6.8620045, RATIO_DIVERSITY_HERFINDAHL: 0.9835563, RATIO_DIVERSITY_GINI: 0.0236894, RATIO_SHANNON_ENTROPY: 0.5514781, RATIO_AVERAGE_POPULARITY: 3.1057145, RATIO_NOVELTY: 0.0283552, 
SearchBayesianSkopt: Config 173 is suboptimal. Config: {'topK': 581, 'shrink': 3.9785732900413566, 'similarity': 'tversky'} - results: PRECISION: 0.0585369, PRECISION_RECALL_MIN_DEN: 0.0594967, RECALL: 0.0166309, MAP: 0.0209179, MAP_MIN_DEN: 0.0213289, MRR: 0.1593509, NDCG: 0.0611346, F1: 0.0259027, HIT_RATE: 0.4450803, ARHR_ALL_HITS: 0.1827138, NOVELTY: 0.0054095, AVERAGE_POPULARITY: 0.6259421, DIVERSITY_MEAN_INTER_LIST: 0.8269540, DIVERSITY_HERFINDAHL: 0.9826893, COVERAGE_ITEM: 0.0857744, COVERAGE_ITEM_CORRECT: 0.0214298, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4443956, DIVERSITY_GINI: 0.0057478, SHANNON_ENTROPY: 6.7927178, RATIO_DIVERSITY_HERFINDAHL: 0.9830590, RATIO_DIVERSITY_GINI: 0.0221849, RATIO_SHANNON_ENTROPY: 0.5459097, RATIO_AVERAGE_POPULARITY: 3.1293810, RATIO_NOVELTY: 0.0283001, 
SearchBayesianSkopt: Config 174 is suboptimal. Config: {'topK': 529, 'shrink': 1.557782943104952, 'similarity': 'dice'} - results: PRECISION: 0.0587644, PRECISION_RECALL_MIN_DEN: 0.0597131, RECALL: 0.0166855, MAP: 0.0209448, MAP_MIN_DEN: 0.0213508, MRR: 0.1597995, NDCG: 0.0612964, F1: 0.0259911, HIT_RATE: 0.4474283, ARHR_ALL_HITS: 0.1830691, NOVELTY: 0.0054172, AVERAGE_POPULARITY: 0.6224496, DIVERSITY_MEAN_INTER_LIST: 0.8303841, DIVERSITY_HERFINDAHL: 0.9830323, COVERAGE_ITEM: 0.0879340, COVERAGE_ITEM_CORRECT: 0.0221496, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4467399, DIVERSITY_GINI: 0.0059692, SHANNON_ENTROPY: 6.8383246, RATIO_DIVERSITY_HERFINDAHL: 0.9834021, RATIO_DIVERSITY_GINI: 0.0230394, RATIO_SHANNON_ENTROPY: 0.5495750, RATIO_AVERAGE_POPULARITY: 3.1119204, RATIO_NOVELTY: 0.0283402, 
SearchBayesianSkopt: Config 175 is suboptimal. Config: {'topK': 568, 'shrink': 0.1, 'similarity': 'cosine'} - results: PRECISION: 0.0584416, PRECISION_RECALL_MIN_DEN: 0.0594091, RECALL: 0.0166266, MAP: 0.0209654, MAP_MIN_DEN: 0.0213269, MRR: 0.1594846, NDCG: 0.0610865, F1: 0.0258880, HIT_RATE: 0.4430993, ARHR_ALL_HITS: 0.1830198, NOVELTY: 0.0054464, AVERAGE_POPULARITY: 0.6116966, DIVERSITY_MEAN_INTER_LIST: 0.8385341, DIVERSITY_HERFINDAHL: 0.9838473, COVERAGE_ITEM: 0.1152888, COVERAGE_ITEM_CORRECT: 0.0230356, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4424176, DIVERSITY_GINI: 0.0071427, SHANNON_ENTROPY: 6.9753202, RATIO_DIVERSITY_HERFINDAHL: 0.9842173, RATIO_DIVERSITY_GINI: 0.0275690, RATIO_SHANNON_ENTROPY: 0.5605849, RATIO_AVERAGE_POPULARITY: 3.0581613, RATIO_NOVELTY: 0.0284930, 
SearchBayesianSkopt: Config 176 is suboptimal. Config: {'topK': 523, 'shrink': 0.1, 'similarity': 'dice'} - results: PRECISION: 0.0587791, PRECISION_RECALL_MIN_DEN: 0.0597137, RECALL: 0.0166999, MAP: 0.0209827, MAP_MIN_DEN: 0.0213857, MRR: 0.1596686, NDCG: 0.0613188, F1: 0.0260100, HIT_RATE: 0.4464011, ARHR_ALL_HITS: 0.1831905, NOVELTY: 0.0054177, AVERAGE_POPULARITY: 0.6222006, DIVERSITY_MEAN_INTER_LIST: 0.8306141, DIVERSITY_HERFINDAHL: 0.9830553, COVERAGE_ITEM: 0.0879340, COVERAGE_ITEM_CORRECT: 0.0222050, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4457143, DIVERSITY_GINI: 0.0059796, SHANNON_ENTROPY: 6.8413602, RATIO_DIVERSITY_HERFINDAHL: 0.9834251, RATIO_DIVERSITY_GINI: 0.0230797, RATIO_SHANNON_ENTROPY: 0.5498189, RATIO_AVERAGE_POPULARITY: 3.1106755, RATIO_NOVELTY: 0.0283430, 
SearchBayesianSkopt: Config 177 is suboptimal. Config: {'topK': 505, 'shrink': 0.1, 'similarity': 'tversky'} - results: PRECISION: 0.0588378, PRECISION_RECALL_MIN_DEN: 0.0597914, RECALL: 0.0167060, MAP: 0.0210099, MAP_MIN_DEN: 0.0214152, MRR: 0.1596830, NDCG: 0.0613743, F1: 0.0260232, HIT_RATE: 0.4472815, ARHR_ALL_HITS: 0.1832945, NOVELTY: 0.0054212, AVERAGE_POPULARITY: 0.6204716, DIVERSITY_MEAN_INTER_LIST: 0.8327809, DIVERSITY_HERFINDAHL: 0.9832720, COVERAGE_ITEM: 0.0909796, COVERAGE_ITEM_CORRECT: 0.0232017, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4465934, DIVERSITY_GINI: 0.0061646, SHANNON_ENTROPY: 6.8715941, RATIO_DIVERSITY_HERFINDAHL: 0.9836418, RATIO_DIVERSITY_GINI: 0.0237938, RATIO_SHANNON_ENTROPY: 0.5522487, RATIO_AVERAGE_POPULARITY: 3.1020314, RATIO_NOVELTY: 0.0283613, 
SearchBayesianSkopt: Config 178 is suboptimal. Config: {'topK': 540, 'shrink': 8.745218976128118, 'similarity': 'dice'} - results: PRECISION: 0.0585076, PRECISION_RECALL_MIN_DEN: 0.0593923, RECALL: 0.0165214, MAP: 0.0208953, MAP_MIN_DEN: 0.0212944, MRR: 0.1594055, NDCG: 0.0610917, F1: 0.0257668, HIT_RATE: 0.4454472, ARHR_ALL_HITS: 0.1826628, NOVELTY: 0.0054191, AVERAGE_POPULARITY: 0.6219950, DIVERSITY_MEAN_INTER_LIST: 0.8307258, DIVERSITY_HERFINDAHL: 0.9830665, COVERAGE_ITEM: 0.0914779, COVERAGE_ITEM_CORRECT: 0.0216513, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4447619, DIVERSITY_GINI: 0.0060675, SHANNON_ENTROPY: 6.8456882, RATIO_DIVERSITY_HERFINDAHL: 0.9834363, RATIO_DIVERSITY_GINI: 0.0234188, RATIO_SHANNON_ENTROPY: 0.5501668, RATIO_AVERAGE_POPULARITY: 3.1096478, RATIO_NOVELTY: 0.0283502, 
SearchBayesianSkopt: Config 179 is suboptimal. Config: {'topK': 482, 'shrink': 9.41732918152608, 'similarity': 'tanimoto'} - results: PRECISION: 0.0586837, PRECISION_RECALL_MIN_DEN: 0.0596151, RECALL: 0.0167007, MAP: 0.0209569, MAP_MIN_DEN: 0.0213622, MRR: 0.1595957, NDCG: 0.0612453, F1: 0.0260016, HIT_RATE: 0.4460342, ARHR_ALL_HITS: 0.1830282, NOVELTY: 0.0054324, AVERAGE_POPULARITY: 0.6163847, DIVERSITY_MEAN_INTER_LIST: 0.8367289, DIVERSITY_HERFINDAHL: 0.9836668, COVERAGE_ITEM: 0.1041586, COVERAGE_ITEM_CORRECT: 0.0238108, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4453480, DIVERSITY_GINI: 0.0067020, SHANNON_ENTROPY: 6.9349360, RATIO_DIVERSITY_HERFINDAHL: 0.9840368, RATIO_DIVERSITY_GINI: 0.0258677, RATIO_SHANNON_ENTROPY: 0.5573393, RATIO_AVERAGE_POPULARITY: 3.0815990, RATIO_NOVELTY: 0.0284199, 
SearchBayesianSkopt: Config 180 is suboptimal. Config: {'topK': 446, 'shrink': 5.481641889012712, 'similarity': 'cosine'} - results: PRECISION: 0.0582508, PRECISION_RECALL_MIN_DEN: 0.0591725, RECALL: 0.0164434, MAP: 0.0207723, MAP_MIN_DEN: 0.0211266, MRR: 0.1591593, NDCG: 0.0607890, F1: 0.0256470, HIT_RATE: 0.4433928, ARHR_ALL_HITS: 0.1819518, NOVELTY: 0.0054877, AVERAGE_POPULARITY: 0.5963387, DIVERSITY_MEAN_INTER_LIST: 0.8526420, DIVERSITY_HERFINDAHL: 0.9852579, COVERAGE_ITEM: 0.1542167, COVERAGE_ITEM_CORRECT: 0.0268564, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4427106, DIVERSITY_GINI: 0.0094789, SHANNON_ENTROPY: 7.2089064, RATIO_DIVERSITY_HERFINDAHL: 0.9856285, RATIO_DIVERSITY_GINI: 0.0365860, RATIO_SHANNON_ENTROPY: 0.5793575, RATIO_AVERAGE_POPULARITY: 2.9813798, RATIO_NOVELTY: 0.0287092, 
SearchBayesianSkopt: Config 181 is suboptimal. Config: {'topK': 502, 'shrink': 0.1, 'similarity': 'tversky'} - results: PRECISION: 0.0587937, PRECISION_RECALL_MIN_DEN: 0.0597474, RECALL: 0.0167115, MAP: 0.0210374, MAP_MIN_DEN: 0.0214422, MRR: 0.1598434, NDCG: 0.0613896, F1: 0.0260255, HIT_RATE: 0.4472815, ARHR_ALL_HITS: 0.1835131, NOVELTY: 0.0054214, AVERAGE_POPULARITY: 0.6203388, DIVERSITY_MEAN_INTER_LIST: 0.8329706, DIVERSITY_HERFINDAHL: 0.9832910, COVERAGE_ITEM: 0.0915887, COVERAGE_ITEM_CORRECT: 0.0231464, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4465934, DIVERSITY_GINI: 0.0061944, SHANNON_ENTROPY: 6.8751849, RATIO_DIVERSITY_HERFINDAHL: 0.9836608, RATIO_DIVERSITY_GINI: 0.0239085, RATIO_SHANNON_ENTROPY: 0.5525373, RATIO_AVERAGE_POPULARITY: 3.1013677, RATIO_NOVELTY: 0.0283625, 
SearchBayesianSkopt: Config 182 was already explored at index 181. Config: {'topK': 502, 'shrink': 0.1, 'similarity': 'tversky'} - results: PRECISION: 0.0587937, PRECISION_RECALL_MIN_DEN: 0.0597474, RECALL: 0.0167115, MAP: 0.0210374, MAP_MIN_DEN: 0.0214422, MRR: 0.1598434, NDCG: 0.0613896, F1: 0.0260255, HIT_RATE: 0.4472815, ARHR_ALL_HITS: 0.1835131, NOVELTY: 0.0054214, AVERAGE_POPULARITY: 0.6203388, DIVERSITY_MEAN_INTER_LIST: 0.8329706, DIVERSITY_HERFINDAHL: 0.9832910, COVERAGE_ITEM: 0.0915887, COVERAGE_ITEM_CORRECT: 0.0231464, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4465934, DIVERSITY_GINI: 0.0061944, SHANNON_ENTROPY: 6.8751849, RATIO_DIVERSITY_HERFINDAHL: 0.9836608, RATIO_DIVERSITY_GINI: 0.0239085, RATIO_SHANNON_ENTROPY: 0.5525373, RATIO_AVERAGE_POPULARITY: 3.1013677, RATIO_NOVELTY: 0.0283625, 
SearchBayesianSkopt: Config 183 is suboptimal. Config: {'topK': 425, 'shrink': 4.816987521357515, 'similarity': 'tanimoto'} - results: PRECISION: 0.0585590, PRECISION_RECALL_MIN_DEN: 0.0594534, RECALL: 0.0166167, MAP: 0.0207799, MAP_MIN_DEN: 0.0211804, MRR: 0.1590008, NDCG: 0.0609850, F1: 0.0258875, HIT_RATE: 0.4477951, ARHR_ALL_HITS: 0.1819068, NOVELTY: 0.0054422, AVERAGE_POPULARITY: 0.6118441, DIVERSITY_MEAN_INTER_LIST: 0.8414434, DIVERSITY_HERFINDAHL: 0.9841382, COVERAGE_ITEM: 0.1091423, COVERAGE_ITEM_CORRECT: 0.0251952, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4471062, DIVERSITY_GINI: 0.0071356, SHANNON_ENTROPY: 7.0044808, RATIO_DIVERSITY_HERFINDAHL: 0.9845084, RATIO_DIVERSITY_GINI: 0.0275415, RATIO_SHANNON_ENTROPY: 0.5629284, RATIO_AVERAGE_POPULARITY: 3.0588985, RATIO_NOVELTY: 0.0284713, 
SearchBayesianSkopt: Config 184 is suboptimal. Config: {'topK': 429, 'shrink': 8.15119586345704, 'similarity': 'dice'} - results: PRECISION: 0.0583462, PRECISION_RECALL_MIN_DEN: 0.0592821, RECALL: 0.0165987, MAP: 0.0207524, MAP_MIN_DEN: 0.0211390, MRR: 0.1588657, NDCG: 0.0608408, F1: 0.0258449, HIT_RATE: 0.4458874, ARHR_ALL_HITS: 0.1816911, NOVELTY: 0.0054432, AVERAGE_POPULARITY: 0.6116732, DIVERSITY_MEAN_INTER_LIST: 0.8411944, DIVERSITY_HERFINDAHL: 0.9841133, COVERAGE_ITEM: 0.1099175, COVERAGE_ITEM_CORRECT: 0.0245861, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4452015, DIVERSITY_GINI: 0.0071367, SHANNON_ENTROPY: 7.0019251, RATIO_DIVERSITY_HERFINDAHL: 0.9844835, RATIO_DIVERSITY_GINI: 0.0275458, RATIO_SHANNON_ENTROPY: 0.5627230, RATIO_AVERAGE_POPULARITY: 3.0580439, RATIO_NOVELTY: 0.0284763, 
SearchBayesianSkopt: Config 185 is suboptimal. Config: {'topK': 569, 'shrink': 5.736556121685774, 'similarity': 'cosine'} - results: PRECISION: 0.0584416, PRECISION_RECALL_MIN_DEN: 0.0593985, RECALL: 0.0165083, MAP: 0.0209127, MAP_MIN_DEN: 0.0212836, MRR: 0.1591294, NDCG: 0.0610181, F1: 0.0257445, HIT_RATE: 0.4418519, ARHR_ALL_HITS: 0.1826106, NOVELTY: 0.0054604, AVERAGE_POPULARITY: 0.6072501, DIVERSITY_MEAN_INTER_LIST: 0.8425296, DIVERSITY_HERFINDAHL: 0.9842468, COVERAGE_ITEM: 0.1319010, COVERAGE_ITEM_CORRECT: 0.0234232, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4411722, DIVERSITY_GINI: 0.0079296, SHANNON_ENTROPY: 7.0436585, RATIO_DIVERSITY_HERFINDAHL: 0.9846170, RATIO_DIVERSITY_GINI: 0.0306062, RATIO_SHANNON_ENTROPY: 0.5660770, RATIO_AVERAGE_POPULARITY: 3.0359311, RATIO_NOVELTY: 0.0285663, 
SearchBayesianSkopt: Config 186 is suboptimal. Config: {'topK': 587, 'shrink': 4.746245316141574, 'similarity': 'tanimoto'} - results: PRECISION: 0.0585076, PRECISION_RECALL_MIN_DEN: 0.0594612, RECALL: 0.0166332, MAP: 0.0209521, MAP_MIN_DEN: 0.0213547, MRR: 0.1594626, NDCG: 0.0611504, F1: 0.0259025, HIT_RATE: 0.4444200, ARHR_ALL_HITS: 0.1829018, NOVELTY: 0.0054093, AVERAGE_POPULARITY: 0.6260810, DIVERSITY_MEAN_INTER_LIST: 0.8268676, DIVERSITY_HERFINDAHL: 0.9826807, COVERAGE_ITEM: 0.0861620, COVERAGE_ITEM_CORRECT: 0.0215959, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4437363, DIVERSITY_GINI: 0.0057496, SHANNON_ENTROPY: 6.7918373, RATIO_DIVERSITY_HERFINDAHL: 0.9830503, RATIO_DIVERSITY_GINI: 0.0221921, RATIO_SHANNON_ENTROPY: 0.5458389, RATIO_AVERAGE_POPULARITY: 3.1300756, RATIO_NOVELTY: 0.0282990, 
